bsk_id,bsk_name_x,block_mun_id,service_id,usage_count,unique_customers,service_name,rank_in_block
1720,SHIKARPUR GP,181,352,352,351,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
1720,SHIKARPUR GP,181,126,268,268,Apply - New Digital Ration Card,4
1720,SHIKARPUR GP,181,408,109,109,Search - Status of Application of Swasthya Sathi Card,5
1720,SHIKARPUR GP,181,169,23,22,Apply - ROR Application ,6
1721,SHYAMNAGAR GP,179,199,1218,443,Apply - Payment of WBSEDCL Electricity Bill,1
1721,SHYAMNAGAR GP,179,352,355,262,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
1721,SHYAMNAGAR GP,179,128,315,232,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
1721,SHYAMNAGAR GP,179,358,161,114,Search - Download of e-Ration Card,4
1721,SHYAMNAGAR GP,179,392,103,81,Modify - Add member / FPS of Ration Card Holder,5
1721,SHYAMNAGAR GP,179,4,87,61,Application for Income Certificates,6
1722,SILINDA-II  GP,185,199,471,170,Apply - Payment of WBSEDCL Electricity Bill,1
1722,SILINDA-II  GP,185,4,321,256,Application for Income Certificates,2
1722,SILINDA-II  GP,185,516,150,122,Apply - GP Certificate,3
1722,SILINDA-II  GP,185,478,108,95,Apply - Ordinary Residencial Certificate,4
1722,SILINDA-II  GP,185,22,64,53,Apply - Land Revenue (Khajna),5
1722,SILINDA-II  GP,185,128,63,51,Apply - Aadhaar & Mobile Link with Digital Ration Card,6
1723,SUTARGACHHI PHC,183,199,497,214,Apply - Payment of WBSEDCL Electricity Bill,1
1723,SUTARGACHHI PHC,183,357,212,141,Payment History - WBSEDCL,2
1723,SUTARGACHHI PHC,183,156,151,124,Apply - Verification of Electoral Roll Online,3
1723,SUTARGACHHI PHC,183,22,108,68,Apply - Land Revenue (Khajna),4
1723,SUTARGACHHI PHC,183,470,108,63,Payment - e-Payment Stamp Duty & Registration Fees,4
1723,SUTARGACHHI PHC,183,408,100,92,Search - Status of Application of Swasthya Sathi Card,5
1723,SUTARGACHHI PHC,183,155,92,80,Apply - Submission of Form for Electoral Roll,6
1724,TAHERPUR PHC,175,199,1229,404,Apply - Payment of WBSEDCL Electricity Bill,1
1724,TAHERPUR PHC,175,357,106,49,Payment History - WBSEDCL,2
1724,TAHERPUR PHC,175,128,54,36,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
1724,TAHERPUR PHC,175,127,37,22,Search - Application Status of Digital Ration Card Application,4
1724,TAHERPUR PHC,175,131,34,21,Apply for Birth & Death Certificate,5
1724,TAHERPUR PHC,175,22,28,24,Apply - Land Revenue (Khajna),6
1725,ADHATA GP ,190,352,391,146,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
1725,ADHATA GP ,190,199,302,115,Apply - Payment of WBSEDCL Electricity Bill,2
1725,ADHATA GP ,190,392,122,93,Modify - Add member / FPS of Ration Card Holder,3
1725,ADHATA GP ,190,485,98,75,eDistrict Dashboard,4
1725,ADHATA GP ,190,128,89,63,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
1725,ADHATA GP ,190,516,70,42,Apply - GP Certificate,6
1726,AKAIPUR GP,195,352,1843,1570,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
1726,AKAIPUR GP,195,128,1203,1064,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
1726,AKAIPUR GP,195,392,552,522,Modify - Add member / FPS of Ration Card Holder,3
1726,AKAIPUR GP,195,358,361,343,Search - Download of e-Ration Card,4
1726,AKAIPUR GP,195,156,330,313,Apply - Verification of Electoral Roll Online,5
1726,AKAIPUR GP,195,127,328,314,Search - Application Status of Digital Ration Card Application,6
1727,KEMIA KHAMARPARA  GP,189,199,295,172,Apply - Payment of WBSEDCL Electricity Bill,1
1727,KEMIA KHAMARPARA  GP,189,306,292,242,Search - NSAP under Jai Bangla,2
1727,KEMIA KHAMARPARA  GP,189,4,241,225,Application for Income Certificates,3
1727,KEMIA KHAMARPARA  GP,189,155,182,154,Apply - Submission of Form for Electoral Roll,4
1727,KEMIA KHAMARPARA  GP,189,22,63,60,Apply - Land Revenue (Khajna),5
1727,KEMIA KHAMARPARA  GP,189,367,62,59,Search - GRN Information,6
1728,BAJITPUR GP,197,352,305,222,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
1728,BAJITPUR GP,197,199,210,141,Apply - Payment of WBSEDCL Electricity Bill,2
1728,BAJITPUR GP,197,128,188,143,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
1728,BAJITPUR GP,197,4,182,138,Application for Income Certificates,4
1728,BAJITPUR GP,197,22,154,114,Apply - Land Revenue (Khajna),5
1728,BAJITPUR GP,197,358,146,124,Search - Download of e-Ration Card,6
1729,BANKRA GOKULPUR GP,206,352,352,186,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
1729,BANKRA GOKULPUR GP,206,199,254,80,Apply - Payment of WBSEDCL Electricity Bill,2
1729,BANKRA GOKULPUR GP,206,127,108,65,Search - Application Status of Digital Ration Card Application,3
1729,BANKRA GOKULPUR GP,206,194,24,19,Search - Gram Panchayat Tax Payment,4
1729,BANKRA GOKULPUR GP,206,356,22,13,Search - Regenerate Receipt of WBSEDCL,5
1729,BANKRA GOKULPUR GP,206,22,16,7,Apply - Land Revenue (Khajna),6
1730,BARUNHAT RAMESWARPUR GP,201,485,947,688,eDistrict Dashboard,1
1730,BARUNHAT RAMESWARPUR GP,201,4,767,670,Application for Income Certificates,2
1730,BARUNHAT RAMESWARPUR GP,201,267,522,461,Info - Old Age Pension Scheme,3
1730,BARUNHAT RAMESWARPUR GP,201,358,387,360,Search - Download of e-Ration Card,4
1730,BARUNHAT RAMESWARPUR GP,201,367,370,334,Search - GRN Information,5
1730,BARUNHAT RAMESWARPUR GP,201,516,310,272,Apply - GP Certificate,6
1731,BERABERIA GP ,190,352,1059,360,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
1731,BERABERIA GP ,190,128,707,361,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
1731,BERABERIA GP ,190,358,543,270,Search - Download of e-Ration Card,3
1731,BERABERIA GP ,190,127,537,275,Search - Application Status of Digital Ration Card Application,4
1731,BERABERIA GP ,190,392,350,106,Modify - Add member / FPS of Ration Card Holder,5
1731,BERABERIA GP ,190,199,333,159,Apply - Payment of WBSEDCL Electricity Bill,6
1732,SHIMULPUR GP,196,352,1370,1029,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
1732,SHIMULPUR GP,196,199,763,295,Apply - Payment of WBSEDCL Electricity Bill,2
1732,SHIMULPUR GP,196,128,715,557,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
1732,SHIMULPUR GP,196,127,143,121,Search - Application Status of Digital Ration Card Application,4
1732,SHIMULPUR GP,196,516,117,110,Apply - GP Certificate,5
1732,SHIMULPUR GP,196,4,116,109,Application for Income Certificates,6
1733,BHOWANIPUR-II GP,201,199,448,117,Apply - Payment of WBSEDCL Electricity Bill,1
1733,BHOWANIPUR-II GP,201,352,103,58,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
1733,BHOWANIPUR-II GP,201,128,97,62,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
1733,BHOWANIPUR-II GP,201,126,96,49,Apply - New Digital Ration Card,4
1733,BHOWANIPUR-II GP,201,358,78,53,Search - Download of e-Ration Card,5
1733,BHOWANIPUR-II GP,201,127,58,46,Search - Application Status of Digital Ration Card Application,6
1734,BILKANDA-II GP,187,4,506,413,Application for Income Certificates,1
1734,BILKANDA-II GP,187,199,320,112,Apply - Payment of WBSEDCL Electricity Bill,2
1734,BILKANDA-II GP,187,516,296,254,Apply - GP Certificate,3
1734,BILKANDA-II GP,187,352,274,204,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
1734,BILKANDA-II GP,187,155,158,141,Apply - Submission of Form for Electoral Roll,5
1734,BILKANDA-II GP,187,151,142,123,Apply - Local Residence (Domicile) Certificate,6
1735,CHAKLA GP,191,199,717,537,Apply - Payment of WBSEDCL Electricity Bill,1
1735,CHAKLA GP,191,128,509,462,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
1735,CHAKLA GP,191,127,441,411,Search - Application Status of Digital Ration Card Application,3
1735,CHAKLA GP,191,352,425,396,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
1735,CHAKLA GP,191,358,347,324,Search - Download of e-Ration Card,5
1735,CHAKLA GP,191,4,297,268,Application for Income Certificates,6
1736,CHANDPUR PANCHAYAT GP,207,199,17,1,Apply - Payment of WBSEDCL Electricity Bill,1
1736,CHANDPUR PANCHAYAT GP,207,154,2,1,Apply - Gorkha Certificate,2
1736,CHANDPUR PANCHAYAT GP,207,352,2,1,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
1736,CHANDPUR PANCHAYAT GP,207,175,1,1,Apply - Karma Sathi Prakalpa Scheme,3
1736,CHANDPUR PANCHAYAT GP,207,403,1,1,Apply - WBFDC Property Booking,3
1736,CHANDPUR PANCHAYAT GP,207,416,1,1,Search - Download Marriage Certificate,3
1736,CHANDPUR PANCHAYAT GP,207,473,1,1,Search - Deed By Seller/Buyer/Party Name,3
1736,CHANDPUR PANCHAYAT GP,207,483,1,1,Registration & Admission,3
1737,CHARGHAT GP,206,352,567,449,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
1737,CHARGHAT GP,206,199,128,64,Apply - Payment of WBSEDCL Electricity Bill,2
1737,CHARGHAT GP,206,4,110,95,Application for Income Certificates,3
1737,CHARGHAT GP,206,516,67,63,Apply - GP Certificate,4
1737,CHARGHAT GP,206,128,48,44,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
1737,CHARGHAT GP,206,392,34,32,Modify - Add member / FPS of Ration Card Holder,6
1738,CHOWBERIA-I GP,195,352,917,621,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
1738,CHOWBERIA-I GP,195,199,861,330,Apply - Payment of WBSEDCL Electricity Bill,2
1738,CHOWBERIA-I GP,195,128,539,450,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
1738,CHOWBERIA-I GP,195,392,190,153,Modify - Add member / FPS of Ration Card Holder,4
1738,CHOWBERIA-I GP,195,4,84,82,Application for Income Certificates,5
1738,CHOWBERIA-I GP,195,357,81,65,Payment History - WBSEDCL,6
1739,DAKSHIN CHATRA P.H.C.,197,155,1739,1297,Apply - Submission of Form for Electoral Roll,1
1739,DAKSHIN CHATRA P.H.C.,197,352,1272,982,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
1739,DAKSHIN CHATRA P.H.C.,197,408,773,573,Search - Status of Application of Swasthya Sathi Card,3
1739,DAKSHIN CHATRA P.H.C.,197,164,648,557,Apply - Samajik Suraksha Yojana Application ,4
1739,DAKSHIN CHATRA P.H.C.,197,137,641,493,Apply - Swasthya Sathi Enrolment Certificate New Registration (Form  B),5
1739,DAKSHIN CHATRA P.H.C.,197,382,610,472,Status of Application (Krishak Bandhu),6
1740,DHRAMPUR- I GP,196,352,2940,1084,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
1740,DHRAMPUR- I GP,196,199,1563,556,Apply - Payment of WBSEDCL Electricity Bill,2
1740,DHRAMPUR- I GP,196,194,911,482,Search - Gram Panchayat Tax Payment,3
1740,DHRAMPUR- I GP,196,392,728,472,Modify - Add member / FPS of Ration Card Holder,4
1740,DHRAMPUR- I GP,196,128,492,305,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
1740,DHRAMPUR- I GP,196,6,281,210,Caste Certificate,6
1741,DHUTURDAHA GP,203,86,2336,1869,Search - Price Information,1
1741,DHUTURDAHA GP,203,127,955,855,Search - Application Status of Digital Ration Card Application,2
1741,DHUTURDAHA GP,203,352,739,660,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
1741,DHUTURDAHA GP,203,128,570,509,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
1741,DHUTURDAHA GP,203,516,453,398,Apply - GP Certificate,5
1741,DHUTURDAHA GP,203,194,352,288,Search - Gram Panchayat Tax Payment,6
1742,DUTTAPUKUR PHC,188,199,293,182,Apply - Payment of WBSEDCL Electricity Bill,1
1742,DUTTAPUKUR PHC,188,22,153,141,Apply - Land Revenue (Khajna),2
1742,DUTTAPUKUR PHC,188,352,142,125,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
1742,DUTTAPUKUR PHC,188,4,117,100,Application for Income Certificates,4
1742,DUTTAPUKUR PHC,188,156,95,85,Apply - Verification of Electoral Roll Online,5
1742,DUTTAPUKUR PHC,188,155,52,52,Apply - Submission of Form for Electoral Roll,6
1743,ICHAPUR- I GP,196,127,780,357,Search - Application Status of Digital Ration Card Application,1
1743,ICHAPUR- I GP,196,199,724,113,Apply - Payment of WBSEDCL Electricity Bill,2
1743,ICHAPUR- I GP,196,358,632,289,Search - Download of e-Ration Card,3
1743,ICHAPUR- I GP,196,352,309,192,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
1743,ICHAPUR- I GP,196,131,291,121,Apply for Birth & Death Certificate,5
1743,ICHAPUR- I GP,196,4,171,46,Application for Income Certificates,6
1744,GHOLA PHC,201,352,1209,874,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
1744,GHOLA PHC,201,138,514,419,Apply - OPD Registration,2
1744,GHOLA PHC,201,128,189,171,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
1744,GHOLA PHC,201,358,186,171,Search - Download of e-Ration Card,4
1744,GHOLA PHC,201,127,184,167,Search - Application Status of Digital Ration Card Application,5
1744,GHOLA PHC,201,199,138,70,Apply - Payment of WBSEDCL Electricity Bill,6
1745,JALESWAR-II GP,196,352,1530,1230,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
1745,JALESWAR-II GP,196,4,608,325,Application for Income Certificates,2
1745,JALESWAR-II GP,196,194,438,321,Search - Gram Panchayat Tax Payment,3
1745,JALESWAR-II GP,196,516,402,263,Apply - GP Certificate,4
1745,JALESWAR-II GP,196,199,175,62,Apply - Payment of WBSEDCL Electricity Bill,5
1745,JALESWAR-II GP,196,128,149,124,Apply - Aadhaar & Mobile Link with Digital Ration Card,6
1746,GOPALPUR-I GP,200,352,582,524,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
1746,GOPALPUR-I GP,200,382,377,357,Status of Application (Krishak Bandhu),2
1746,GOPALPUR-I GP,200,408,287,278,Search - Status of Application of Swasthya Sathi Card,3
1746,GOPALPUR-I GP,200,199,243,186,Apply - Payment of WBSEDCL Electricity Bill,4
1746,GOPALPUR-I GP,200,6,241,213,Caste Certificate,5
1746,GOPALPUR-I GP,200,358,180,176,Search - Download of e-Ration Card,6
1747,HADIPUR JHIKRA-II GP,191,4,1095,924,Application for Income Certificates,1
1747,HADIPUR JHIKRA-II GP,191,199,821,586,Apply - Payment of WBSEDCL Electricity Bill,2
1747,HADIPUR JHIKRA-II GP,191,516,358,298,Apply - GP Certificate,3
1747,HADIPUR JHIKRA-II GP,191,165,247,187,Apply - Yuvashree Scheme Application ,4
1747,HADIPUR JHIKRA-II GP,191,86,235,172,Search - Price Information,5
1747,HADIPUR JHIKRA-II GP,191,164,220,171,Apply - Samajik Suraksha Yojana Application ,6
1748,HATGACHI GP,204,170,977,538,Apply - Plot Information,1
1748,HATGACHI GP,204,408,661,441,Search - Status of Application of Swasthya Sathi Card,2
1748,HATGACHI GP,204,357,657,410,Payment History - WBSEDCL,3
1748,HATGACHI GP,204,199,628,339,Apply - Payment of WBSEDCL Electricity Bill,4
1748,HATGACHI GP,204,352,352,282,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,5
1748,HATGACHI GP,204,127,255,204,Search - Application Status of Digital Ration Card Application,6
1749,HINGALGANJ GP,202,4,679,399,Application for Income Certificates,1
1749,HINGALGANJ GP,202,516,277,191,Apply - GP Certificate,2
1749,HINGALGANJ GP,202,155,207,135,Apply - Submission of Form for Electoral Roll,3
1749,HINGALGANJ GP,202,199,180,93,Apply - Payment of WBSEDCL Electricity Bill,4
1749,HINGALGANJ GP,202,131,139,124,Apply for Birth & Death Certificate,5
1749,HINGALGANJ GP,202,408,117,98,Search - Status of Application of Swasthya Sathi Card,6
1750,JADURHATI DAKSHIN GP,197,128,862,769,Apply - Aadhaar & Mobile Link with Digital Ration Card,1
1750,JADURHATI DAKSHIN GP,197,199,607,404,Apply - Payment of WBSEDCL Electricity Bill,2
1750,JADURHATI DAKSHIN GP,197,194,403,287,Search - Gram Panchayat Tax Payment,3
1750,JADURHATI DAKSHIN GP,197,352,335,305,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
1750,JADURHATI DAKSHIN GP,197,127,282,270,Search - Application Status of Digital Ration Card Application,5
1750,JADURHATI DAKSHIN GP,197,516,247,186,Apply - GP Certificate,6
1751,JELIAKHALI P.H.C.,205,352,281,183,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
1751,JELIAKHALI P.H.C.,205,199,61,37,Apply - Payment of WBSEDCL Electricity Bill,2
1751,JELIAKHALI P.H.C.,205,128,24,20,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
1751,JELIAKHALI P.H.C.,205,392,8,8,Modify - Add member / FPS of Ration Card Holder,4
1751,JELIAKHALI P.H.C.,205,6,4,2,Caste Certificate,5
1751,JELIAKHALI P.H.C.,205,358,4,4,Search - Download of e-Ration Card,5
1751,JELIAKHALI P.H.C.,205,22,3,3,Apply - Land Revenue (Khajna),6
1752,JOGESHGANJ P.H.C.,202,352,1150,703,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
1752,JOGESHGANJ P.H.C.,202,199,495,292,Apply - Payment of WBSEDCL Electricity Bill,2
1752,JOGESHGANJ P.H.C.,202,155,436,377,Apply - Submission of Form for Electoral Roll,3
1752,JOGESHGANJ P.H.C.,202,128,327,303,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
1752,JOGESHGANJ P.H.C.,202,169,216,154,Apply - ROR Application ,5
1752,JOGESHGANJ P.H.C.,202,6,134,116,Caste Certificate,6
1753,KADAMBAGACHHI GP,188,352,1139,800,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
1753,KADAMBAGACHHI GP,188,4,865,567,Application for Income Certificates,2
1753,KADAMBAGACHHI GP,188,392,402,307,Modify - Add member / FPS of Ration Card Holder,3
1753,KADAMBAGACHHI GP,188,199,401,170,Apply - Payment of WBSEDCL Electricity Bill,4
1753,KADAMBAGACHHI GP,188,127,305,242,Search - Application Status of Digital Ration Card Application,5
1753,KADAMBAGACHHI GP,188,358,305,238,Search - Download of e-Ration Card,5
1753,KADAMBAGACHHI GP,188,128,219,179,Apply - Aadhaar & Mobile Link with Digital Ration Card,6
1754,SONAPUKUR SANKARPUR GP,200,382,586,574,Status of Application (Krishak Bandhu),1
1754,SONAPUKUR SANKARPUR GP,200,408,373,368,Search - Status of Application of Swasthya Sathi Card,2
1754,SONAPUKUR SANKARPUR GP,200,352,289,287,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
1754,SONAPUKUR SANKARPUR GP,200,64,254,245,Search - Bangla Shasya Bima,4
1754,SONAPUKUR SANKARPUR GP,200,127,162,161,Search - Application Status of Digital Ration Card Application,5
1754,SONAPUKUR SANKARPUR GP,200,138,143,142,Apply - OPD Registration,6
1755,KOLSUR GP,191,199,781,428,Apply - Payment of WBSEDCL Electricity Bill,1
1755,KOLSUR GP,191,128,639,530,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
1755,KOLSUR GP,191,127,636,520,Search - Application Status of Digital Ration Card Application,3
1755,KOLSUR GP,191,358,535,433,Search - Download of e-Ration Card,4
1755,KOLSUR GP,191,126,500,418,Apply - New Digital Ration Card,5
1755,KOLSUR GP,191,352,417,354,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
1756,KANIARA-II GP,194,352,1021,555,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
1756,KANIARA-II GP,194,128,959,538,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
1756,KANIARA-II GP,194,199,785,274,Apply - Payment of WBSEDCL Electricity Bill,3
1756,KANIARA-II GP,194,127,691,461,Search - Application Status of Digital Ration Card Application,4
1756,KANIARA-II GP,194,358,599,456,Search - Download of e-Ration Card,5
1756,KANIARA-II GP,194,392,566,224,Modify - Add member / FPS of Ration Card Holder,6
1757,KORAKATI GP,205,352,601,438,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
1757,KORAKATI GP,205,358,343,306,Search - Download of e-Ration Card,2
1757,KORAKATI GP,205,128,90,82,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
1757,KORAKATI GP,205,155,86,65,Apply - Submission of Form for Electoral Roll,4
1757,KORAKATI GP,205,199,78,38,Apply - Payment of WBSEDCL Electricity Bill,5
1757,KORAKATI GP,205,392,75,54,Modify - Add member / FPS of Ration Card Holder,6
1758,MARICHA GP,190,199,665,192,Apply - Payment of WBSEDCL Electricity Bill,1
1758,MARICHA GP,190,6,471,294,Caste Certificate,2
1758,MARICHA GP,190,352,442,267,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
1758,MARICHA GP,190,392,317,225,Modify - Add member / FPS of Ration Card Holder,4
1758,MARICHA GP,190,127,193,119,Search - Application Status of Digital Ration Card Application,5
1758,MARICHA GP,190,4,181,135,Application for Income Certificates,6
1759,RAMCHANDRAPUR UDAY GP,197,128,491,429,Apply - Aadhaar & Mobile Link with Digital Ration Card,1
1759,RAMCHANDRAPUR UDAY GP,197,199,398,203,Apply - Payment of WBSEDCL Electricity Bill,2
1759,RAMCHANDRAPUR UDAY GP,197,194,154,122,Search - Gram Panchayat Tax Payment,3
1759,RAMCHANDRAPUR UDAY GP,197,69,133,87,Apply - Krishak Bandhu Scheme,4
1759,RAMCHANDRAPUR UDAY GP,197,516,119,105,Apply - GP Certificate,5
1759,RAMCHANDRAPUR UDAY GP,197,382,115,99,Status of Application (Krishak Bandhu),6
1760,SHASAN  GP,189,199,4497,2335,Apply - Payment of WBSEDCL Electricity Bill,1
1760,SHASAN  GP,189,357,1817,1151,Payment History - WBSEDCL,2
1760,SHASAN  GP,189,156,1097,944,Apply - Verification of Electoral Roll Online,3
1760,SHASAN  GP,189,352,1030,869,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
1760,SHASAN  GP,189,127,822,704,Search - Application Status of Digital Ration Card Application,5
1760,SHASAN  GP,189,4,445,265,Application for Income Certificates,6
1761,ITINDA PANITOR GP,198,199,776,403,Apply - Payment of WBSEDCL Electricity Bill,1
1761,ITINDA PANITOR GP,198,4,707,570,Application for Income Certificates,2
